verbo,rota,arquivo,linha,controller,guards,permissoes,recurso,cenario_executado,status_http,evidencia,regra_negocio_por_rota,id_achado
POST,/v1/plataforma/mfa/provar,apps/api/src/plataforma/plataforma.controller.ts,793,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/recursos,apps/api/src/plataforma/plataforma.controller.ts,812,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/barbearias/:tenantId/recursos,apps/api/src/plataforma/plataforma.controller.ts,817,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
PUT,/v1/plataforma/barbearias/:tenantId/recursos,apps/api/src/plataforma/plataforma.controller.ts,824,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/suporte,apps/api/src/plataforma/plataforma.controller.ts,841,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/plataforma/barbearias/:tenantId/suporte,apps/api/src/plataforma/plataforma.controller.ts,853,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
DELETE,/v1/plataforma/barbearias/:tenantId/suporte,apps/api/src/plataforma/plataforma.controller.ts,880,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/plataforma/trilha,apps/api/src/plataforma/plataforma.controller.ts,898,PlataformaController,PlataformaGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/webhooks/stripe,apps/api/src/plataforma/stripe-webhook.controller.ts,101,StripeWebhookController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/webhooks/psp,apps/api/src/plataforma/webhook.controller.ts,69,WebhookDoPspController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/webhooks/whatsapp,apps/api/src/plataforma/whatsapp-webhook.controller.ts,148,WhatsAppWebhookController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/webhooks/whatsapp,apps/api/src/plataforma/whatsapp-webhook.controller.ts,161,WhatsAppWebhookController,,,,Sem parâmetros/payload mínimo; saúde e catálogo público permitem leitura,400,EVIDENCIAS_PRE_GO_LIVE/rotas-publicas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/publica/barbearia,apps/api/src/publica/publica.controller.ts,53,PublicaController,ChaveGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/publica/servicos,apps/api/src/publica/publica.controller.ts,72,PublicaController,ChaveGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
GET,/v1/publica/disponibilidade,apps/api/src/publica/publica.controller.ts,97,PublicaController,ChaveGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
POST,/v1/publica/agendamentos,apps/api/src/publica/publica.controller.ts,132,PublicaController,ChaveGuard,,,Sem credencial,401,EVIDENCIAS_PRE_GO_LIVE/rotas-anonimas.csv,Não inferir cobertura de fluxo a partir desta sonda; suites de domínio/API reportadas separadamente,
